hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1460894400000,12:00,"Sunday, 17 4 2016, 12:00 — 18:00",1,Rain showers. Fog.,32,30,1008,16,280,64
,,,1460916000000,18:00,"Sunday, 17 4 2016, 18:00 — 00:00",14,Chilly.,30,28,1009,14,290,79
true,"Mon, 18 Apr",18 Apr,1460937600000,00:00,"Monday, 18 4 2016, 00:00 — 06:00",14,Rain. Fog.,28,27,1009,5,40,80
,,,1460959200000,06:00,"Monday, 18 4 2016, 06:00 — 12:00",3,Strong thunderstorms. Overcast.,33,27,1010,7,80,73
,,,1460980800000,12:00,"Monday, 18 4 2016, 12:00 — 18:00",3,Strong thunderstorms. Overcast.,33,32,1007,20,300,61
,,,1461002400000,18:00,"Monday, 18 4 2016, 18:00 — 00:00",14,Low clouds.,32,29,1007,14,310,66
true,"Tue, 19 Apr",19 Apr,1461024000000,00:00,"Tuesday, 19 4 2016, 00:00 — 06:00",14,Low clouds.,29,28,1007,11,0,76
,,,1461045600000,06:00,"Tuesday, 19 4 2016, 06:00 — 12:00",1,Scattered showers. Passing clouds.,33,28,1009,9,20,63
,,,1461067200000,12:00,"Tuesday, 19 4 2016, 12:00 — 18:00",2,,34,32,1007,16,300,57
,,,1461088800000,18:00,"Tuesday, 19 4 2016, 18:00 — 00:00",14,Chilly.,32,30,1009,13,310,65
true,"Wed, 20 Apr",20 Apr,1461110400000,00:00,"Wednesday, 20 4 2016, 00:00 — 06:00",14,Low clouds.,30,28,1010,5,260,77
,,,1461132000000,06:00,"Wednesday, 20 4 2016, 06:00 — 12:00",6,Clear.,32,28,1011,10,310,70
,,,1461153600000,12:00,"Wednesday, 20 4 2016, 12:00 — 18:00",2,Mostly cloudy.,32,31,1010,16,280,65
,,,1461175200000,18:00,"Wednesday, 20 4 2016, 18:00 — 00:00",14,Chilly.,31,29,1010,12,310,70
true,"Thu, 21 Apr",21 Apr,1461196800000,00:00,"Thursday, 21 4 2016, 00:00 — 06:00",14,Chilly.,29,28,1010,7,310,77
,,,1461218400000,06:00,"Thursday, 21 4 2016, 06:00 — 12:00",2,Mostly cloudy.,31,28,1011,9,260,75
,,,1461240000000,12:00,"Thursday, 21 4 2016, 12:00 — 18:00",3,Low clouds.,31,29,1009,17,270,71
,,,1461261600000,18:00,"Thursday, 21 4 2016, 18:00 — 00:00",14,Low clouds.,29,28,1010,12,270,74
true,"Fri, 22 Apr",22 Apr,1461283200000,00:00,"Friday, 22 4 2016, 00:00 — 06:00",14,Chilly.,28,27,1009,10,280,79
,,,1461304800000,06:00,"Friday, 22 4 2016, 06:00 — 12:00",2,Mostly cloudy.,31,28,1012,10,260,64
,,,1461326400000,12:00,"Friday, 22 4 2016, 12:00 — 18:00",2,Chilly.,31,29,1010,18,260,61
,,,1461348000000,18:00,"Friday, 22 4 2016, 18:00 — 00:00",14,Chilly.,29,28,1010,14,240,71
true,"Sat, 23 Apr",23 Apr,1461369600000,00:00,"Saturday, 23 4 2016, 00:00 — 06:00",14,Chilly.,28,27,1009,9,230,74
,,,1461391200000,06:00,"Saturday, 23 4 2016, 06:00 — 12:00",2,Mostly cloudy.,31,27,1010,13,250,66
,,,1461412800000,12:00,"Saturday, 23 4 2016, 12:00 — 18:00",2,Chilly.,32,29,1007,17,270,62
,,,1461434400000,18:00,"Saturday, 23 4 2016, 18:00 — 00:00",14,Chilly.,29,28,1008,14,260,74
true,"Sun, 24 Apr",24 Apr,1461456000000,00:00,"Sunday, 24 4 2016, 00:00 — 06:00",14,Chilly.,28,27,1007,8,230,74
,,,1461477600000,06:00,"Sunday, 24 4 2016, 06:00 — 12:00",2,Mostly cloudy.,31,28,1008,11,280,65
,,,1461499200000,12:00,"Sunday, 24 4 2016, 12:00 — 18:00",2,Chilly.,31,30,1007,19,270,60
,,,1461520800000,18:00,"Sunday, 24 4 2016, 18:00 — 00:00",14,Chilly.,30,28,1007,13,240,70
true,"Mon, 25 Apr",25 Apr,1461542400000,00:00,"Monday, 25 4 2016, 00:00 — 06:00",14,Chilly.,28,27,1007,4,240,72
,,,1461564000000,06:00,"Monday, 25 4 2016, 06:00 — 12:00",2,Mostly cloudy.,31,28,1008,8,280,67
,,,1461585600000,12:00,"Monday, 25 4 2016, 12:00 — 18:00",1,Rain showers. Fog.,31,30,1008,15,280,61
,,,1461607200000,18:00,"Monday, 25 4 2016, 18:00 — 00:00",14,Low clouds.,30,28,1009,12,290,71
true,"Tue, 26 Apr",26 Apr,1461628800000,00:00,"Tuesday, 26 4 2016, 00:00 — 06:00",14,Low clouds.,28,26,1009,6,320,77
,,,1461650400000,06:00,"Tuesday, 26 4 2016, 06:00 — 12:00",2,Light rain. More clouds than sun.,33,26,1010,9,90,65
,,,1461672000000,12:00,"Tuesday, 26 4 2016, 12:00 — 18:00",3,Low clouds.,33,31,1008,16,290,64
,,,1461693600000,18:00,"Tuesday, 26 4 2016, 18:00 — 00:00",14,Low clouds.,32,29,1009,12,310,69
true,"Wed, 27 Apr",27 Apr,1461715200000,00:00,"Wednesday, 27 4 2016, 00:00 — 06:00",14,Chilly.,29,28,1008,7,320,78
,,,1461736800000,06:00,"Wednesday, 27 4 2016, 06:00 — 12:00",2,Light rain. Partly sunny.,38,28,1009,12,10,58
,,,1461758400000,12:00,"Wednesday, 27 4 2016, 12:00 — 18:00",2,Light rain. Partly sunny.,37,36,1007,14,310,37
,,,1461780000000,18:00,"Wednesday, 27 4 2016, 18:00 — 00:00",14,Chilly.,36,31,1007,16,330,42
true,"Thu, 28 Apr",28 Apr,1461801600000,00:00,"Thursday, 28 4 2016, 00:00 — 06:00",14,Chilly.,32,29,1007,8,320,56
,,,1461823200000,06:00,"Thursday, 28 4 2016, 06:00 — 12:00",2,Light rain. Partly sunny.,36,29,1008,6,50,47
,,,1461844800000,12:00,"Thursday, 28 4 2016, 12:00 — 18:00",2,,34,33,1006,19,280,58
,,,1461866400000,18:00,"Thursday, 28 4 2016, 18:00 — 00:00",14,Low clouds.,33,30,1007,11,300,64
true,"Fri, 29 Apr",29 Apr,1461888000000,00:00,"Friday, 29 4 2016, 00:00 — 06:00",14,Low clouds.,29,28,1007,6,170,84
,,,1461909600000,06:00,"Friday, 29 4 2016, 06:00 — 12:00",3,Strong thunderstorms. Overcast.,33,28,1009,9,220,73
,,,1461931200000,12:00,"Friday, 29 4 2016, 12:00 — 18:00",2,,33,32,1008,19,280,60
,,,1461952800000,18:00,"Friday, 29 4 2016, 18:00 — 00:00",14,Chilly.,32,29,1009,13,270,73
true,"Sat, 30 Apr",30 Apr,1461974400000,00:00,"Saturday, 30 4 2016, 00:00 — 06:00",14,Chilly.,29,28,1009,6,250,79
,,,1461996000000,06:00,"Saturday, 30 4 2016, 06:00 — 12:00",2,Light rain. More clouds than sun.,34,28,1010,7,130,67
,,,1462017600000,12:00,"Saturday, 30 4 2016, 12:00 — 18:00",1,Rain showers. Fog.,34,30,1009,20,260,60
,,,1462039200000,18:00,"Saturday, 30 4 2016, 18:00 — 00:00",14,Low clouds.,30,29,1009,13,270,74
